Date,Country/Region,Confirmed,Deaths,Recovered,Active,New cases,New deaths,New recovered,WHO Region
2020-04-15,Mozambique,29,0,0,29,1,0,0,Africa
2020-04-15,Sao Tome and Principe,4,0,0,4,0,0,0,Africa
2020-04-16,Angola,19,2,5,12,0,0,0,Africa
2020-04-16,Cabo Verde,56,1,1,54,0,0,0,Africa
2020-04-16,Guinea-Bissau,43,0,0,43,0,0,0,Africa
2020-04-16,Mozambique,31,0,0,31,2,0,0,Africa
2020-04-16,Sao Tome and Principe,4,0,0,4,0,0,0,Africa
2020-04-17,Angola,19,2,5,12,0,0,0,Africa
2020-04-17,Cabo Verde,56,1,1,54,0,0,0,Africa
2020-04-17,Guinea-Bissau,43,0,0,43,0,0,0,Africa
2020-04-17,Mozambique,34,0,0,34,3,0,0,Africa
2020-04-17,Sao Tome and Principe,4,0,0,4,0,0,0,Africa
2020-04-18,Angola,24,2,6,16,5,0,1,Africa
2020-04-18,Cabo Verde,58,1,1,56,2,0,0,Africa
2020-04-18,Guinea-Bissau,46,0,0,46,3,0,0,Africa
2020-04-18,Mozambique,35,0,0,35,1,0,0,Africa
2020-04-18,Sao Tome and Principe,4,0,0,4,0,0,0,Africa
2020-04-19,Angola,24,2,6,16,0,0,0,Africa
2020-04-19,Cabo Verde,61,1,1,59,3,0,0,Africa
2020-04-19,Guinea-Bissau,50,0,3,47,4,0,3,Africa
2020-04-19,Mozambique,39,0,0,39,4,0,0,Africa
2020-04-19,Sao Tome and Principe,4,0,0,4,0,0,0,Africa
2020-04-20,Angola,24,2,6,16,0,0,0,Africa
2020-04-20,Cabo Verde,67,1,1,65,6,0,0,Africa
2020-04-20,Guinea-Bissau,50,0,3,47,0,0,0,Africa
2020-04-20,Mozambique,39,0,0,39,0,0,0,Africa
2020-04-20,Sao Tome and Principe,4,0,0,4,0,0,0,Africa
2020-04-21,Angola,24,2,6,16,0,0,0,Africa
2020-04-21,Cabo Verde,68,1,1,66,1,0,0,Africa
2020-04-21,Guinea-Bissau,50,0,3,47,0,0,0,Africa
2020-04-21,Mozambique,39,0,0,39,0,0,0,Africa
2020-04-21,Sao Tome and Principe,4,0,0,4,0,0,0,Africa
2020-04-22,Angola,25,2,6,17,1,0,0,Africa
2020-04-22,Cabo Verde,73,1,1,71,5,0,0,Africa
2020-04-22,Guinea-Bissau,50,0,3,47,0,0,0,Africa
2020-04-22,Mozambique,41,0,0,41,2,0,0,Africa
2020-04-22,Sao Tome and Principe,4,0,0,4,0,0,0,Africa
2020-04-23,Angola,25,2,6,17,0,0,0,Africa
2020-04-23,Cabo Verde,82,1,1,80,9,0,0,Africa
2020-04-23,Guinea-Bissau,50,0,3,47,0,0,0,Africa
2020-04-23,Mozambique,46,0,0,46,5,0,0,Africa
2020-04-23,Sao Tome and Principe,4,0,0,4,0,0,0,Africa
2020-04-24,Angola,25,2,6,17,0,0,0,Africa
2020-04-24,Cabo Verde,88,1,1,86,6,0,0,Africa
2020-04-24,Guinea-Bissau,52,0,3,49,2,0,0,Africa
2020-04-24,Mozambique,65,0,0,65,19,0,0,Africa
2020-04-24,Sao Tome and Principe,4,0,0,4,0,0,0,Africa
2020-04-25,Angola,25,2,6,17,0,0,0,Africa
2020-04-25,Cabo Verde,90,1,1,88,2,0,0,Africa
2020-04-25,Guinea-Bissau,52,0,3,49,0,0,0,Africa
2020-04-25,Mozambique,70,0,0,70,5,0,0,Africa
2020-04-25,Sao Tome and Principe,4,0,0,4,0,0,0,Africa
2020-04-26,Angola,26,2,6,18,1,0,0,Africa
2020-04-26,Cabo Verde,106,1,1,104,16,0,0,Africa
2020-04-26,Guinea-Bissau,53,1,3,49,1,1,0,Africa
2020-04-26,Mozambique,76,0,0,76,6,0,0,Africa
2020-04-26,Sao Tome and Principe,4,0,0,4,0,0,0,Africa
2020-04-27,Angola,27,2,6,19,1,0,0,Africa
2020-04-27,Cabo Verde,109,1,1,107,3,0,0,Africa
2020-04-27,Guinea-Bissau,73,1,18,54,20,0,15,Africa
2020-04-27,Mozambique,76,0,0,76,0,0,0,Africa
2020-04-27,Sao Tome and Principe,4,0,0,4,0,0,0,Africa
2020-04-28,Angola,27,2,6,19,0,0,0,Africa
2020-04-28,Cabo Verde,114,1,2,111,5,0,1,Africa
2020-04-28,Guinea-Bissau,73,1,18,54,0,0,0,Africa
2020-04-28,Mozambique,76,0,0,76,0,0,0,Africa
2020-04-28,Sao Tome and Principe,8,0,4,4,4,0,4,Africa
2020-04-29,Angola,27,2,7,18,0,0,1,Africa
2020-04-29,Cabo Verde,114,1,2,111,0,0,0,Africa
2020-04-29,Guinea-Bissau,205,1,19,185,132,0,1,Africa
2020-04-29,Mozambique,76,0,0,76,0,0,0,Africa
2020-04-29,Sao Tome and Principe,8,0,4,4,0,0,0,Africa
2020-04-30,Angola,27,2,7,18,0,0,0,Africa
2020-04-30,Cabo Verde,121,1,4,116,7,0,2,Africa
2020-04-30,Guinea-Bissau,205,1,19,185,0,0,0,Africa
2020-04-30,Mozambique,76,0,0,76,0,0,0,Africa
2020-04-30,Sao Tome and Principe,14,0,4,10,6,0,0,Africa
2020-05-01,Angola,30,2,11,17,3,0,4,Africa
2020-05-01,Cabo Verde,122,1,18,103,1,0,14,Africa
2020-05-01,Guinea-Bissau,257,1,19,237,52,0,0,Africa
2020-05-01,Mozambique,79,0,0,79,3,0,0,Africa
2020-05-01,Sao Tome and Principe,16,1,4,11,2,1,0,Africa
2020-05-02,Angola,35,2,11,22,5,0,0,Africa
2020-05-02,Cabo Verde,152,2,18,132,30,1,0,Africa
2020-05-02,Guinea-Bissau,257,1,19,237,0,0,0,Africa
2020-05-02,Mozambique,79,0,0,79,0,0,0,Africa
2020-05-02,Sao Tome and Principe,16,1,4,11,0,0,0,Africa
2020-05-03,Angola,35,2,11,22,0,0,0,Africa
2020-05-03,Cabo Verde,165,2,33,130,13,0,15,Africa
2020-05-03,Guinea-Bissau,257,1,19,237,0,0,0,Africa
2020-05-03,Mozambique,80,0,0,80,1,0,0,Africa
2020-05-03,Sao Tome and Principe,16,1,4,11,0,0,0,Africa
2020-05-04,Angola,35,2,11,22,0,0,0,Africa
2020-05-04,Cabo Verde,175,2,37,136,10,0,4,Africa
2020-05-04,Guinea-Bissau,413,1,19,393,156,0,0,Africa
2020-05-04,Mozambique,80,0,0,80,0,0,0,Africa
2020-05-04,Sao Tome and Principe,23,3,4,16,7,2,0,Africa
2020-05-05,Angola,36,2,11,23,1,0,0,Africa
2020-05-05,Cabo Verde,186,2,37,147,11,0,0,Africa
2020-05-05,Guinea-Bissau,413,1,19,393,0,0,0,Africa
2020-05-05,Mozambique,81,0,0,81,1,0,0,Africa
2020-05-05,Sao Tome and Principe,174,3,4,167,151,0,0,Africa
2020-05-06,Angola,36,2,11,23,0,0,0,Africa
2020-05-06,Cabo Verde,191,2,38,151,5,0,1,Africa
2020-05-06,Guinea-Bissau,475,2,24,449,62,1,5,Africa
2020-05-06,Mozambique,81,0,0,81,0,0,0,Africa
2020-05-06,Sao Tome and Principe,174,3,4,167,0,0,0,Africa
2020-05-07,Angola,36,2,11,23,0,0,0,Africa
2020-05-07,Cabo Verde,218,2,38,178,27,0,0,Africa
2020-05-07,Guinea-Bissau,564,2,25,537,89,0,1,Africa
2020-05-07,Mozambique,81,0,0,81,0,0,0,Africa
2020-05-07,Sao Tome and Principe,187,4,4,179,13,1,0,Africa
2020-05-08,Angola,43,2,11,30,7,0,0,Africa
2020-05-08,Cabo Verde,230,2,44,184,12,0,6,Africa
2020-05-08,Guinea-Bissau,594,2,25,567,30,0,0,Africa
2020-05-08,Mozambique,82,0,0,82,1,0,0,Africa
2020-05-08,Sao Tome and Principe,208,5,4,199,21,1,0,Africa
2020-05-09,Angola,43,2,13,28,0,0,2,Africa
2020-05-09,Cabo Verde,236,2,56,178,6,0,12,Africa
2020-05-09,Guinea-Bissau,641,3,25,613,47,1,0,Africa
2020-05-09,Mozambique,87,0,0,87,5,0,0,Africa
2020-05-09,Sao Tome and Principe,208,5,4,199,0,0,0,Africa
2020-05-10,Angola,45,2,13,30,2,0,0,Africa
2020-05-10,Cabo Verde,246,2,56,188,10,0,0,Africa
2020-05-10,Guinea-Bissau,726,3,26,697,85,0,1,Africa
2020-05-10,Mozambique,91,0,0,91,4,0,0,Africa
2020-05-10,Sao Tome and Principe,208,5,4,199,0,0,0,Africa
2020-05-11,Angola,45,2,13,30,0,0,0,Africa
2020-05-11,Cabo Verde,260,2,58,200,14,0,2,Africa
2020-05-11,Guinea-Bissau,761,3,26,732,35,0,0,Africa
2020-05-11,Mozambique,103,0,0,103,12,0,0,Africa
2020-05-11,Sao Tome and Principe,208,5,4,199,0,0,0,Africa
2020-05-12,Angola,45,2,13,30,0,0,0,Africa
2020-05-12,Cabo Verde,267,2,58,207,7,0,0,Africa
2020-05-12,Guinea-Bissau,820,3,26,791,59,0,0,Africa
2020-05-12,Mozambique,104,0,0,104,1,0,0,Africa
2020-05-12,Sao Tome and Principe,208,5,4,199,0,0,0,Africa
2020-05-13,Angola,45,2,14,29,0,0,1,Africa
2020-05-13,Cabo Verde,289,2,61,226,22,0,3,Africa
2020-05-13,Guinea-Bissau,836,3,26,807,16,0,0,Africa
2020-05-13,Mozambique,104,0,0,104,0,0,0,Africa
2020-05-13,Sao Tome and Principe,220,6,4,210,12,1,0,Africa
2020-05-14,Angola,48,2,14,32,3,0,0,Africa
2020-05-14,Cabo Verde,315,2,67,246,26,0,6,Africa
2020-05-14,Guinea-Bissau,913,3,26,884,77,0,0,Africa
2020-05-14,Mozambique,115,0,0,115,11,0,0,Africa
2020-05-14,Sao Tome and Principe,235,7,4,224,15,1,0,Africa
2020-05-15,Angola,48,2,17,29,0,0,3,Africa
2020-05-15,Cabo Verde,326,2,67,257,11,0,0,Africa
2020-05-15,Guinea-Bissau,913,3,26,884,0,0,0,Africa
2020-05-15,Mozambique,119,0,0,119,4,0,0,Africa
2020-05-15,Sao Tome and Principe,235,7,4,224,0,0,0,Africa
2020-05-16,Angola,48,2,17,29,0,0,0,Africa
2020-05-16,Cabo Verde,328,3,84,241,2,1,17,Africa
2020-05-16,Guinea-Bissau,969,4,26,939,56,1,0,Africa
2020-05-16,Mozambique,129,0,0,129,10,0,0,Africa
2020-05-16,Sao Tome and Principe,235,7,4,224,0,0,0,Africa
2020-05-17,Angola,48,2,17,29,0,0,0,Africa
2020-05-17,Cabo Verde,328,3,84,241,0,0,0,Africa
2020-05-17,Guinea-Bissau,990,4,26,960,21,0,0,Africa
2020-05-17,Mozambique,137,0,0,137,8,0,0,Africa
2020-05-17,Sao Tome and Principe,235,7,4,224,0,0,0,Africa
2020-05-18,Angola,50,3,17,30,2,1,0,Africa
2020-05-18,Cabo Verde,328,3,85,240,0,0,1,Africa
2020-05-18,Guinea-Bissau,1032,4,38,990,42,0,12,Africa
2020-05-18,Mozambique,145,0,0,145,8,0,0,Africa
2020-05-18,Sao Tome and Principe,246,7,4,235,11,0,0,Africa
2020-05-19,Angola,52,3,17,32,2,0,0,Africa
2020-05-19,Cabo Verde,335,3,85,247,7,0,0,Africa
2020-05-19,Guinea-Bissau,1038,6,42,990,6,2,4,Africa
2020-05-19,Mozambique,146,0,0,146,1,0,0,Africa
2020-05-19,Sao Tome and Principe,251,8,4,239,5,1,0,Africa
2020-05-20,Angola,52,3,17,32,0,0,0,Africa
2020-05-20,Cabo Verde,349,3,85,261,14,0,0,Africa
2020-05-20,Guinea-Bissau,1089,6,42,1041,51,0,0,Africa
2020-05-20,Mozambique,156,0,0,156,10,0,0,Africa
2020-05-20,Sao Tome and Principe,251,8,4,239,0,0,0,Africa
2020-05-21,Angola,58,3,17,38,6,0,0,Africa
2020-05-21,Cabo Verde,356,3,95,258,7,0,10,Africa
2020-05-21,Guinea-Bissau,1109,6,42,1061,20,0,0,Africa
2020-05-21,Mozambique,162,0,0,162,6,0,0,Africa
2020-05-21,Sao Tome and Principe,251,8,4,239,0,0,0,Africa
2020-05-22,Angola,60,3,17,40,2,0,0,Africa
2020-05-22,Cabo Verde,362,3,95,264,6,0,0,Africa
2020-05-22,Guinea-Bissau,1114,6,42,1066,5,0,0,Africa
2020-05-22,Mozambique,164,0,0,164,2,0,0,Africa
2020-05-22,Sao Tome and Principe,251,8,4,239,0,0,0,Africa
2020-05-23,Angola,61,4,18,39,1,1,1,Africa
2020-05-23,Cabo Verde,371,3,142,226,9,0,47,Africa
2020-05-23,Guinea-Bissau,1114,6,42,1066,0,0,0,Africa
2020-05-23,Mozambique,168,0,0,168,4,0,0,Africa
2020-05-23,Sao Tome and Principe,251,8,4,239,0,0,0,Africa
2020-05-24,Angola,69,4,18,47,8,0,0,Africa
2020-05-24,Cabo Verde,380,3,155,222,9,0,13,Africa
2020-05-24,Guinea-Bissau,1114,6,42,1066,0,0,0,Africa
2020-05-24,Mozambique,194,0,0,194,26,0,0,Africa
2020-05-24,Sao Tome and Principe,251,8,4,239,0,0,0,Africa
2020-05-25,Angola,70,4,18,48,1,0,0,Africa
2020-05-25,Cabo Verde,390,3,155,232,10,0,0,Africa
2020-05-25,Guinea-Bissau,1178,7,42,1129,64,1,0,Africa
2020-05-25,Mozambique,209,1,0,208,15,1,0,Africa
2020-05-25,Sao Tome and Principe,299,11,4,284,48,3,0,Africa
2020-05-26,Angola,70,4,18,48,0,0,0,Africa
2020-05-26,Cabo Verde,390,4,155,231,0,1,0,Africa
2020-05-26,Guinea-Bissau,1178,7,42,1129,0,0,0,Africa
2020-05-26,Mozambique,213,1,0,212,4,0,0,Africa
2020-05-26,Sao Tome and Principe,441,12,68,361,142,1,64,Africa
2020-05-27,Angola,71,4,18,49,1,0,0,Africa
2020-05-27,Cabo Verde,390,4,155,231,0,0,0,Africa
2020-05-27,Guinea-Bissau,1195,7,42,1146,17,0,0,Africa
2020-05-27,Mozambique,227,1,0,226,14,0,0,Africa
2020-05-27,Sao Tome and Principe,443,12,68,363,2,0,0,Africa
2020-05-28,Angola,74,4,18,52,3,0,0,Africa
2020-05-28,Cabo Verde,390,4,155,231,0,0,0,Africa
2020-05-28,Guinea-Bissau,1195,8,42,1145,0,1,0,Africa
2020-05-28,Mozambique,233,2,0,231,6,1,0,Africa
2020-05-28,Sao Tome and Principe,458,12,68,378,15,0,0,Africa
2020-05-29,Angola,81,4,18,59,7,0,0,Africa
2020-05-29,Cabo Verde,405,4,155,246,15,0,0,Africa
2020-05-29,Guinea-Bissau,1256,8,42,1206,61,0,0,Africa
2020-05-29,Mozambique,234,2,0,232,1,0,0,Africa
2020-05-29,Sao Tome and Principe,463,12,68,383,5,0,0,Africa
2020-05-30,Angola,84,4,18,62,3,0,0,Africa
2020-05-30,Cabo Verde,421,4,167,250,16,0,12,Africa
2020-05-30,Guinea-Bissau,1256,8,42,1206,0,0,0,Africa
2020-05-30,Mozambique,244,2,0,242,10,0,0,Africa
2020-05-30,Sao Tome and Principe,479,12,68,399,16,0,0,Africa
2020-05-31,Angola,86,4,18,64,2,0,0,Africa
2020-05-31,Cabo Verde,435,4,193,238,14,0,26,Africa
2020-05-31,Guinea-Bissau,1256,8,42,1206,0,0,0,Africa
2020-05-31,Mozambique,254,2,0,252,10,0,0,Africa
2020-05-31,Sao Tome and Principe,483,12,68,403,4,0,0,Africa
2020-06-01,Angola,86,4,18,64,0,0,0,Africa
2020-06-01,Cabo Verde,458,4,193,261,23,0,0,Africa
2020-06-01,Guinea-Bissau,1339,8,53,1278,83,0,11,Africa
2020-06-01,Mozambique,254,2,0,252,0,0,0,Africa
2020-06-01,Sao Tome and Principe,484,12,68,404,1,0,0,Africa
2020-06-02,Angola,86,4,18,64,0,0,0,Africa
2020-06-02,Cabo Verde,466,5,237,224,8,1,44,Africa
2020-06-02,Guinea-Bissau,1339,8,53,1278,0,0,0,Africa
2020-06-02,Mozambique,307,2,0,305,53,0,0,Africa
2020-06-02,Sao Tome and Principe,484,12,68,404,0,0,0,Africa
2020-06-03,Angola,86,4,18,64,0,0,0,Africa
2020-06-03,Cabo Verde,477,5,238,234,11,0,1,Africa
2020-06-03,Guinea-Bissau,1339,8,53,1278,0,0,0,Africa
2020-06-03,Mozambique,316,2,0,314,9,0,0,Africa
2020-06-03,Sao Tome and Principe,484,12,68,404,0,0,0,Africa
2020-06-04,Angola,86,4,18,64,0,0,0,Africa
2020-06-04,Cabo Verde,502,5,239,258,25,0,1,Africa
2020-06-04,Guinea-Bissau,1339,8,53,1278,0,0,0,Africa
2020-06-04,Mozambique,352,2,0,350,36,0,0,Africa
2020-06-04,Sao Tome and Principe,485,12,68,405,1,0,0,Africa
2020-06-05,Angola,86,4,21,61,0,0,3,Africa
2020-06-05,Cabo Verde,536,5,239,292,34,0,0,Africa
2020-06-05,Guinea-Bissau,1368,12,153,1203,29,4,100,Africa
2020-06-05,Mozambique,354,2,0,352,2,0,0,Africa
2020-06-05,Sao Tome and Principe,499,12,68,419,14,0,0,Africa
2020-06-06,Angola,88,4,24,60,2,0,3,Africa
2020-06-06,Cabo Verde,542,5,240,297,6,0,1,Africa
2020-06-06,Guinea-Bissau,1368,12,153,1203,0,0,0,Africa
2020-06-06,Mozambique,409,2,0,407,55,0,0,Africa
2020-06-06,Sao Tome and Principe,499,12,68,419,0,0,0,Africa
2020-06-07,Angola,91,4,24,63,3,0,0,Africa
2020-06-07,Cabo Verde,554,5,240,309,12,0,0,Africa
2020-06-07,Guinea-Bissau,1368,12,153,1203,0,0,0,Africa
2020-06-07,Mozambique,424,2,0,422,15,0,0,Africa
2020-06-07,Sao Tome and Principe,513,12,68,433,14,0,0,Africa
2020-06-08,Angola,92,4,38,50,1,0,14,Africa
2020-06-08,Cabo Verde,567,5,266,296,13,0,26,Africa
2020-06-08,Guinea-Bissau,1389,12,153,1224,21,0,0,Africa
2020-06-08,Mozambique,433,2,0,431,9,0,0,Africa
2020-06-08,Sao Tome and Principe,513,12,68,433,0,0,0,Africa
2020-06-09,Angola,96,4,38,54,4,0,0,Africa
2020-06-09,Cabo Verde,585,5,270,310,18,0,4,Africa
2020-06-09,Guinea-Bissau,1389,12,153,1224,0,0,0,Africa
2020-06-09,Mozambique,453,2,0,451,20,0,0,Africa
2020-06-09,Sao Tome and Principe,514,12,76,426,1,0,8,Africa
2020-06-10,Angola,113,4,40,69,17,0,2,Africa
2020-06-10,Cabo Verde,615,5,294,316,30,0,24,Africa
2020-06-10,Guinea-Bissau,1389,12,153,1224,0,0,0,Africa
2020-06-10,Mozambique,472,2,0,470,19,0,0,Africa
2020-06-10,Sao Tome and Principe,611,12,135,464,97,0,59,Africa
2020-06-11,Angola,118,5,41,72,5,1,1,Africa
2020-06-11,Cabo Verde,657,6,294,357,42,1,0,Africa
2020-06-11,Guinea-Bissau,1389,12,153,1224,0,0,0,Africa
2020-06-11,Mozambique,489,2,0,487,17,0,0,Africa
2020-06-11,Sao Tome and Principe,632,12,146,474,21,0,11,Africa
2020-06-12,Angola,130,5,42,83,12,0,1,Africa
2020-06-12,Cabo Verde,697,6,294,397,40,0,0,Africa
2020-06-12,Guinea-Bissau,1460,15,153,1292,71,3,0,Africa
2020-06-12,Mozambique,509,2,0,507,20,0,0,Africa
2020-06-12,Sao Tome and Principe,639,12,156,471,7,0,10,Africa
2020-06-13,Angola,138,6,61,71,8,1,19,Africa
2020-06-13,Cabo Verde,726,6,294,426,29,0,0,Africa
2020-06-13,Guinea-Bissau,1460,15,153,1292,0,0,0,Africa
2020-06-13,Mozambique,553,2,0,551,44,0,0,Africa
2020-06-13,Sao Tome and Principe,659,12,176,471,20,0,20,Africa
2020-06-14,Angola,140,6,61,73,2,0,0,Africa
2020-06-14,Cabo Verde,750,6,301,443,24,0,7,Africa
2020-06-14,Guinea-Bissau,1460,15,153,1292,0,0,0,Africa
2020-06-14,Mozambique,583,3,0,580,30,1,0,Africa
2020-06-14,Sao Tome and Principe,661,12,177,472,2,0,1,Africa
2020-06-15,Angola,142,6,64,72,2,0,3,Africa
2020-06-15,Cabo Verde,760,7,340,413,10,1,39,Africa
2020-06-15,Guinea-Bissau,1492,15,153,1324,32,0,0,Africa
2020-06-15,Mozambique,609,3,0,606,26,0,0,Africa
2020-06-15,Sao Tome and Principe,662,12,177,473,1,0,0,Africa
2020-06-16,Angola,148,6,64,78,6,0,0,Africa
2020-06-16,Cabo Verde,781,7,354,420,21,0,14,Africa
2020-06-16,Guinea-Bissau,1492,15,153,1324,0,0,0,Africa
2020-06-16,Mozambique,638,4,0,634,29,1,0,Africa
2020-06-16,Sao Tome and Principe,671,12,182,477,9,0,5,Africa
2020-06-17,Angola,155,7,64,84,7,1,0,Africa
2020-06-17,Cabo Verde,792,7,377,408,11,0,23,Africa
2020-06-17,Guinea-Bissau,1492,15,153,1324,0,0,0,Africa
2020-06-17,Mozambique,651,4,0,647,13,0,0,Africa
2020-06-17,Sao Tome and Principe,683,12,188,483,12,0,6,Africa
2020-06-18,Angola,166,8,64,94,11,1,0,Africa
2020-06-18,Cabo Verde,823,7,377,439,31,0,0,Africa
2020-06-18,Guinea-Bissau,1492,15,153,1324,0,0,0,Africa
2020-06-18,Mozambique,662,4,0,658,11,0,0,Africa
2020-06-18,Sao Tome and Principe,688,12,191,485,5,0,3,Africa
